time,symbol,price
12:10:00,STOCK_4771,2.575
12:10:00,STOCK_4583,1.975
12:10:00,STOCK_4073,1.725
12:10:00,STOCK_5151,1.4249999999999998
12:10:00,STOCK_4137,1.275
12:10:00,STOCK_4935,1.275
12:10:00,STOCK_4731,1.125
12:10:00,STOCK_4146,1.125
12:10:00,STOCK_3401,1.025
12:10:00,STOCK_3682,0.925
12:10:00,STOCK_6061,1.6749999999999998
12:10:00,STOCK_4239,1.625
12:10:00,STOCK_6078,1.725
12:10:00,STOCK_4518,1.825
12:10:00,STOCK_3213,1.875
12:10:00,STOCK_3660,1.975
12:10:00,STOCK_5375,1.975
12:10:00,STOCK_3666,2.125
12:10:00,STOCK_4427,2.225
12:10:00,STOCK_4381,2.475
12:10:00,STOCK_3683,2.725
12:10:00,STOCK_3887,3.025
12:10:00,STOCK_4917,3.425
12:10:00,STOCK_5265,3.975
12:10:00,STOCK_4310,4.725
12:10:00,STOCK_3130,5.824999999999999
12:10:00,STOCK_3584,7.3
12:10:00,STOCK_5150,9.9
12:10:00,STOCK_3228,14.525
12:10:00,STOCK_3896,23.3
12:10:00,STOCK_4890,39.425
12:10:00,STOCK_5050,66.1
12:10:00,STOCK_4154,109.875
12:10:00,STOCK_4949,173.05
12:10:00,STOCK_4783,249.375
12:10:00,STOCK_3870,335.67499999999995
12:10:00,STOCK_3177,427.775
12:10:00,STOCK_3439,522.8499999999999
12:10:00,STOCK_5282,619.975
12:10:00,STOCK_5440,719.125
12:10:00,STOCK_4144,818.075
12:10:00,STOCK_4781,917.025
12:10:00,STOCK_3954,1016.175
12:10:00,STOCK_4060,1117.25
12:10:00,STOCK_4993,1216.8000000000002
12:10:00,STOCK_4450,1317.25
12:10:00,STOCK_3138,1404.5749999999998
12:10:00,STOCK_5651,1514.1
12:10:00,STOCK_5998,1614.775
12:10:00,STOCK_4198,1707.675
12:11:00,STOCK_5559,2189.225
12:11:00,STOCK_3848,2091.475
12:11:00,STOCK_3940,1990.05
12:11:00,STOCK_3643,1886.675
12:11:00,STOCK_3447,1786.6999999999998
12:11:00,STOCK_5461,1689.425
12:11:00,STOCK_4580,1589.225
12:11:00,STOCK_3140,1489.325
12:11:00,STOCK_3337,1388.35
12:11:00,STOCK_4688,1288.65
12:11:00,STOCK_5047,1189.65
12:11:00,STOCK_4063,1089.625
12:11:00,STOCK_3311,990.625
12:11:00,STOCK_5769,890.85
12:11:00,STOCK_3365,791.45
12:11:00,STOCK_4127,693.0
12:11:00,STOCK_4699,594.525
12:11:00,STOCK_4441,496.8
12:11:00,STOCK_4989,401.8250000000001
12:11:00,STOCK_3415,310.475
12:11:00,STOCK_3979,226.15
12:11:00,STOCK_3824,152.7
12:11:00,STOCK_5628,96.075
12:11:00,STOCK_3561,58.425
12:11:00,STOCK_5226,34.275000000000006
12:11:00,STOCK_4548,20.625
12:11:00,STOCK_4487,11.975
12:11:00,STOCK_5904,7.475
12:11:00,STOCK_5498,4.824999999999999
12:11:00,STOCK_3245,3.325
12:11:00,STOCK_4771,2.675
12:11:00,STOCK_4583,2.075
12:11:00,STOCK_4073,1.775
12:11:00,STOCK_5151,1.4249999999999998
12:11:00,STOCK_4137,1.3250000000000002
12:11:00,STOCK_4935,1.275
12:11:00,STOCK_4731,1.1749999999999998
12:11:00,STOCK_4146,1.125
12:11:00,STOCK_3401,1.025
12:11:00,STOCK_3682,0.975
12:11:00,STOCK_6061,1.625
12:11:00,STOCK_4239,1.5750000000000002
12:11:00,STOCK_6078,1.725
12:11:00,STOCK_4518,1.775
12:11:00,STOCK_3213,1.875
12:11:00,STOCK_3660,1.975
12:11:00,STOCK_5375,2.025
12:11:00,STOCK_3666,2.125
12:11:00,STOCK_4427,2.225
12:11:00,STOCK_4381,2.475
12:11:00,STOCK_3683,2.725
12:11:00,STOCK_3887,3.025
12:11:00,STOCK_4917,3.425
12:11:00,STOCK_5265,3.975
12:11:00,STOCK_4310,4.775
12:11:00,STOCK_3130,5.824999999999999
12:11:00,STOCK_3584,7.375
12:11:00,STOCK_5150,10.025
12:11:00,STOCK_3228,14.625
12:11:00,STOCK_3896,23.35
12:11:00,STOCK_4890,39.25
12:11:00,STOCK_5050,65.875
12:11:00,STOCK_4154,109.375
12:11:00,STOCK_4949,171.675
12:11:00,STOCK_4783,247.85
12:11:00,STOCK_3870,334.025
12:11:00,STOCK_3177,425.75
12:11:00,STOCK_3439,520.725
12:11:00,STOCK_5282,618.375
12:11:00,STOCK_5440,717.0250000000001
12:11:00,STOCK_4144,815.5
12:11:00,STOCK_4781,914.525
12:11:00,STOCK_3954,1013.675
12:11:00,STOCK_4060,1114.75
12:11:00,STOCK_4993,1214.975
12:11:00,STOCK_4450,1314.725
12:11:00,STOCK_3138,1422.225
12:11:00,STOCK_5651,1523.475
12:11:00,STOCK_5998,1616.125
12:11:00,STOCK_4198,1708.65
12:12:00,STOCK_5559,2173.625
12:12:00,STOCK_3848,2071.025
12:12:00,STOCK_3940,1975.6
12:12:00,STOCK_3643,1876.9
12:12:00,STOCK_3447,1775.8000000000002
12:12:00,STOCK_5461,1673.8
12:12:00,STOCK_4580,1573.475
12:12:00,STOCK_3140,1473.85
12:12:00,STOCK_3337,1373.125
12:12:00,STOCK_4688,1274.05
12:12:00,STOCK_5047,1174.8
12:12:00,STOCK_4063,1074.1
12:12:00,STOCK_3311,974.775
12:12:00,STOCK_5769,875.125
12:12:00,STOCK_3365,776.175
12:12:00,STOCK_4127,677.5
12:12:00,STOCK_4699,579.375
12:12:00,STOCK_4441,481.4
12:12:00,STOCK_4989,386.65
12:12:00,STOCK_3415,296.025
12:12:00,STOCK_3979,213.25
12:12:00,STOCK_3824,141.3
12:12:00,STOCK_5628,87.2
12:12:00,STOCK_3561,52.2
12:12:00,STOCK_5226,30.325
12:12:00,STOCK_4548,17.924999999999997
12:12:00,STOCK_4487,10.575
12:12:00,STOCK_5904,6.525
12:12:00,STOCK_5498,4.225
12:12:00,STOCK_3245,2.875
12:12:00,STOCK_4771,2.375
12:12:00,STOCK_4583,1.875
12:12:00,STOCK_4073,1.625
12:12:00,STOCK_5151,1.375
12:12:00,STOCK_4137,1.275
12:12:00,STOCK_4935,1.275
12:12:00,STOCK_4731,1.125
12:12:00,STOCK_4146,1.125
12:12:00,STOCK_3401,1.0750000000000002
12:12:00,STOCK_3682,0.95
12:12:00,STOCK_6061,1.5750000000000002
12:12:00,STOCK_4239,1.625
12:12:00,STOCK_6078,1.6749999999999998
12:12:00,STOCK_4518,1.725
12:12:00,STOCK_3213,1.875
12:12:00,STOCK_3660,1.925
12:12:00,STOCK_5375,2.025
12:12:00,STOCK_3666,2.125
12:12:00,STOCK_4427,2.225
12:12:00,STOCK_4381,2.475
12:12:00,STOCK_3683,2.725
12:12:00,STOCK_3887,2.975
12:12:00,STOCK_4917,3.375
12:12:00,STOCK_5265,3.925
12:12:00,STOCK_4310,4.775
12:12:00,STOCK_3130,5.925000000000001
12:12:00,STOCK_3584,7.55
12:12:00,STOCK_5150,10.425
12:12:00,STOCK_3228,15.35
12:12:00,STOCK_3896,24.775
12:12:00,STOCK_4890,41.975
12:12:00,STOCK_5050,70.35
12:12:00,STOCK_4154,116.25
12:12:00,STOCK_4949,181.025
12:12:00,STOCK_4783,258.875
12:12:00,STOCK_3870,346.32500000000005
12:12:00,STOCK_3177,438.7
12:12:00,STOCK_3439,534.875
12:12:00,STOCK_5282,631.55
12:12:00,STOCK_5440,730.2
12:12:00,STOCK_4144,829.9
12:12:00,STOCK_4781,930.05
12:12:00,STOCK_3954,1028.05
12:12:00,STOCK_4060,1129.375
12:12:00,STOCK_4993,1229.7
12:12:00,STOCK_4450,1330.175
12:12:00,STOCK_3138,1423.9
12:12:00,STOCK_5651,1538.8
12:12:00,STOCK_5998,1620.375
12:12:00,STOCK_4198,1734.725
12:13:00,STOCK_5559,2185.525
12:13:00,STOCK_3848,2086.675
12:13:00,STOCK_3940,1985.7
12:13:00,STOCK_3643,1885.7
12:13:00,STOCK_3447,1783.775
12:13:00,STOCK_5461,1685.9499999999998
12:13:00,STOCK_4580,1586.15
12:13:00,STOCK_3140,1485.8
12:13:00,STOCK_3337,1384.9250000000002
12:13:00,STOCK_4688,1285.25
12:13:00,STOCK_5047,1185.85
12:13:00,STOCK_4063,1086.125
12:13:00,STOCK_3311,986.65
12:13:00,STOCK_5769,886.875
12:13:00,STOCK_3365,787.7
12:13:00,STOCK_4127,688.95
12:13:00,STOCK_4699,590.8
12:13:00,STOCK_4441,492.85
12:13:00,STOCK_4989,397.8
12:13:00,STOCK_3415,306.75
12:13:00,STOCK_3979,222.625
12:13:00,STOCK_3824,149.6
12:13:00,STOCK_5628,93.425
12:13:00,STOCK_3561,56.150000000000006
12:13:00,STOCK_5226,32.95
12:13:00,STOCK_4548,19.5
12:13:00,STOCK_4487,11.275
12:13:00,STOCK_5904,6.875
12:13:00,STOCK_5498,4.425000000000001
12:13:00,STOCK_3245,2.975
12:13:00,STOCK_4771,2.425
12:13:00,STOCK_4583,1.875
12:13:00,STOCK_4073,1.6749999999999998
12:13:00,STOCK_5151,1.3250000000000002
12:13:00,STOCK_4137,1.225
12:13:00,STOCK_4935,1.275
12:13:00,STOCK_4731,1.125
12:13:00,STOCK_4146,1.1749999999999998
12:13:00,STOCK_3401,1.125
12:13:00,STOCK_3682,0.95
12:13:00,STOCK_6061,1.525
12:13:00,STOCK_4239,1.5750000000000002
12:13:00,STOCK_6078,1.6749999999999998
12:13:00,STOCK_4518,1.6749999999999998
12:13:00,STOCK_3213,1.825
12:13:00,STOCK_3660,1.925
12:13:00,STOCK_5375,1.875
12:13:00,STOCK_3666,2.125
12:13:00,STOCK_4427,2.175
12:13:00,STOCK_4381,2.425
12:13:00,STOCK_3683,2.675
12:13:00,STOCK_3887,2.975
12:13:00,STOCK_4917,3.325
12:13:00,STOCK_5265,3.925
12:13:00,STOCK_4310,4.625
12:13:00,STOCK_3130,5.775
12:13:00,STOCK_3584,7.225
12:13:00,STOCK_5150,9.975
12:13:00,STOCK_3228,14.725
12:13:00,STOCK_3896,23.475
12:13:00,STOCK_4890,39.7
12:13:00,STOCK_5050,66.525
12:13:00,STOCK_4154,110.825
12:13:00,STOCK_4949,173.3
12:13:00,STOCK_4783,250.15
12:13:00,STOCK_3870,336.7
12:13:00,STOCK_3177,428.125
12:13:00,STOCK_3439,523.35
12:13:00,STOCK_5282,620.95
12:13:00,STOCK_5440,719.325
12:13:00,STOCK_4144,818.7750000000001
12:13:00,STOCK_4781,918.075
12:13:00,STOCK_3954,1016.9
12:13:00,STOCK_4060,1118.6
12:13:00,STOCK_4993,1217.525
12:13:00,STOCK_4450,1318.375
12:13:00,STOCK_3138,1419.225
12:13:00,STOCK_5651,1530.375
12:13:00,STOCK_5998,1619.1
12:13:00,STOCK_4198,1734.725
12:14:00,STOCK_5559,2174.575
12:14:00,STOCK_3848,2071.9
12:14:00,STOCK_3940,1975.9
12:14:00,STOCK_3643,1869.525
12:14:00,STOCK_3447,1773.175
12:14:00,STOCK_5461,1674.5500000000002
12:14:00,STOCK_4580,1574.65
12:14:00,STOCK_3140,1474.1
12:14:00,STOCK_3337,1373.6750000000002
12:14:00,STOCK_4688,1274.225
12:14:00,STOCK_5047,1175.375
12:14:00,STOCK_4063,1075.4499999999998
12:14:00,STOCK_3311,976.1
12:14:00,STOCK_5769,876.325
12:14:00,STOCK_3365,777.15
12:14:00,STOCK_4127,679.0
12:14:00,STOCK_4699,579.775
12:14:00,STOCK_4441,482.9
12:14:00,STOCK_4989,388.1
12:14:00,STOCK_3415,297.70000000000005
12:14:00,STOCK_3979,214.925
12:14:00,STOCK_3824,143.02499999999998
12:14:00,STOCK_5628,88.675
12:14:00,STOCK_3561,52.675
12:14:00,STOCK_5226,30.45
12:14:00,STOCK_4548,17.8
12:14:00,STOCK_4487,10.175
12:14:00,STOCK_5904,6.175000000000001
12:14:00,STOCK_5498,4.074999999999999
12:14:00,STOCK_3245,2.875
12:14:00,STOCK_4771,2.275
12:14:00,STOCK_4583,1.825
12:14:00,STOCK_4073,1.625
12:14:00,STOCK_5151,1.3250000000000002
12:14:00,STOCK_4137,1.225
12:14:00,STOCK_4935,1.275
12:14:00,STOCK_4731,1.125
12:14:00,STOCK_4146,1.125
12:14:00,STOCK_3401,1.0750000000000002
12:14:00,STOCK_3682,0.925
12:14:00,STOCK_6061,1.525
12:14:00,STOCK_4239,1.525
12:14:00,STOCK_6078,1.625
12:14:00,STOCK_4518,1.6749999999999998
12:14:00,STOCK_3213,1.775
12:14:00,STOCK_3660,1.925
12:14:00,STOCK_5375,1.925
12:14:00,STOCK_3666,2.075
12:14:00,STOCK_4427,2.125
12:14:00,STOCK_4381,2.375
12:14:00,STOCK_3683,2.675
12:14:00,STOCK_3887,2.875
12:14:00,STOCK_4917,3.275
12:14:00,STOCK_5265,3.925
12:14:00,STOCK_4310,4.725
12:14:00,STOCK_3130,5.975
12:14:00,STOCK_3584,7.525
12:14:00,STOCK_5150,10.375
12:14:00,STOCK_3228,15.45
12:14:00,STOCK_3896,24.875
12:14:00,STOCK_4890,42.1
12:14:00,STOCK_5050,70.225
12:14:00,STOCK_4154,116.1
12:14:00,STOCK_4949,179.825
12:14:00,STOCK_4783,258.07500000000005
12:14:00,STOCK_3870,345.35
12:14:00,STOCK_3177,438.1
12:14:00,STOCK_3439,534.025
12:14:00,STOCK_5282,631.625
12:14:00,STOCK_5440,730.425
12:14:00,STOCK_4144,829.0250000000001
12:14:00,STOCK_4781,928.3
12:14:00,STOCK_3954,1028.55
12:14:00,STOCK_4060,1129.1999999999998
12:14:00,STOCK_4993,1228.95
12:14:00,STOCK_4450,1329.4
12:14:00,STOCK_3138,1426.0500000000002
12:14:00,STOCK_5651,1535.1
12:14:00,STOCK_5998,1623.575
12:14:00,STOCK_4198,1738.95
12:15:00,STOCK_5559,2176.8500000000004
12:15:00,STOCK_3848,2080.525
12:15:00,STOCK_3940,1976.85
12:15:00,STOCK_3643,1878.6
12:15:00,STOCK_3447,1775.85
12:15:00,STOCK_5461,1677.5
12:15:00,STOCK_4580,1576.9250000000002
12:15:00,STOCK_3140,1476.75
12:15:00,STOCK_3337,1376.65
12:15:00,STOCK_4688,1277.3249999999998
12:15:00,STOCK_5047,1178.125
12:15:00,STOCK_4063,1078.025
12:15:00,STOCK_3311,978.8
12:15:00,STOCK_5769,879.325
12:15:00,STOCK_3365,780.05
12:15:00,STOCK_4127,681.6
12:15:00,STOCK_4699,583.3
12:15:00,STOCK_4441,485.925
12:15:00,STOCK_4989,390.95
12:15:00,STOCK_3415,300.2
12:15:00,STOCK_3979,217.225
12:15:00,STOCK_3824,145.075
12:15:00,STOCK_5628,89.75
12:15:00,STOCK_3561,53.25
12:15:00,STOCK_5226,30.7
12:15:00,STOCK_4548,18.075000000000003
12:15:00,STOCK_4487,10.4
12:15:00,STOCK_5904,6.324999999999999
12:15:00,STOCK_5498,4.225
12:15:00,STOCK_3245,2.875
12:15:00,STOCK_4771,2.325
12:15:00,STOCK_4583,1.775
12:15:00,STOCK_4073,1.525
12:15:00,STOCK_5151,1.3250000000000002
12:15:00,STOCK_4137,1.1749999999999998
12:15:00,STOCK_4935,1.225
12:15:00,STOCK_4731,1.125
12:15:00,STOCK_4146,1.0750000000000002
12:15:00,STOCK_3401,1.0750000000000002
12:15:00,STOCK_3682,0.925
12:15:00,STOCK_6061,1.5750000000000002
12:15:00,STOCK_4239,1.5750000000000002
12:15:00,STOCK_6078,1.6749999999999998
12:15:00,STOCK_4518,1.6749999999999998
12:15:00,STOCK_3213,1.775
12:15:00,STOCK_3660,1.825
12:15:00,STOCK_5375,1.825
12:15:00,STOCK_3666,2.025
12:15:00,STOCK_4427,2.125
12:15:00,STOCK_4381,2.375
12:15:00,STOCK_3683,2.625
12:15:00,STOCK_3887,2.875
12:15:00,STOCK_4917,3.275
12:15:00,STOCK_5265,4.025
12:15:00,STOCK_4310,4.824999999999999
12:15:00,STOCK_3130,6.074999999999999
12:15:00,STOCK_3584,7.574999999999999
12:15:00,STOCK_5150,10.525
12:15:00,STOCK_3228,15.5
12:15:00,STOCK_3896,24.775
12:15:00,STOCK_4890,41.625
12:15:00,STOCK_5050,69.75
12:15:00,STOCK_4154,114.9
12:15:00,STOCK_4949,178.3
12:15:00,STOCK_4783,255.6
12:15:00,STOCK_3870,343.15
12:15:00,STOCK_3177,435.425
12:15:00,STOCK_3439,531.375
12:15:00,STOCK_5282,628.8
12:15:00,STOCK_5440,727.65
12:15:00,STOCK_4144,826.725
12:15:00,STOCK_4781,925.7
12:15:00,STOCK_3954,1025.375
12:15:00,STOCK_4060,1126.15
12:15:00,STOCK_4993,1226.425
12:15:00,STOCK_4450,1325.8
12:15:00,STOCK_3138,1427.5
12:15:00,STOCK_5651,1542.65
12:15:00,STOCK_5998,1624.425
12:15:00,STOCK_4198,1744.575
12:16:00,STOCK_5559,2178.875
12:16:00,STOCK_3848,2078.975
12:16:00,STOCK_3940,1983.125
12:16:00,STOCK_3643,1877.775
12:16:00,STOCK_3447,1777.4
12:16:00,STOCK_5461,1679.225
12:16:00,STOCK_4580,1579.025
12:16:00,STOCK_3140,1479.45
12:16:00,STOCK_3337,1378.3000000000002
12:16:00,STOCK_4688,1278.575
12:16:00,STOCK_5047,1179.75
12:16:00,STOCK_4063,1079.425
12:16:00,STOCK_3311,980.575
12:16:00,STOCK_5769,880.95
12:16:00,STOCK_3365,781.55
12:16:00,STOCK_4127,683.175
12:16:00,STOCK_4699,584.7
12:16:00,STOCK_4441,487.725
12:16:00,STOCK_4989,392.85
12:16:00,STOCK_3415,301.45
12:16:00,STOCK_3979,217.875
12:16:00,STOCK_3824,145.375
12:16:00,STOCK_5628,89.9
12:16:00,STOCK_3561,52.9
12:16:00,STOCK_5226,30.35
12:16:00,STOCK_4548,17.475
12:16:00,STOCK_4487,9.8
12:16:00,STOCK_5904,5.925000000000001
12:16:00,STOCK_5498,3.875
12:16:00,STOCK_3245,2.625
12:16:00,STOCK_4771,2.075
12:16:00,STOCK_4583,1.6749999999999998
12:16:00,STOCK_4073,1.475
12:16:00,STOCK_5151,1.225
12:16:00,STOCK_4137,1.125
12:16:00,STOCK_4935,1.1749999999999998
12:16:00,STOCK_4731,1.0750000000000002
12:16:00,STOCK_4146,1.0750000000000002
12:16:00,STOCK_3401,1.025
12:16:00,STOCK_3682,0.95
12:16:00,STOCK_6061,1.5750000000000002
12:16:00,STOCK_4239,1.525
12:16:00,STOCK_6078,1.625
12:16:00,STOCK_4518,1.6749999999999998
12:16:00,STOCK_3213,1.725
12:16:00,STOCK_3660,1.775
12:16:00,STOCK_5375,1.775
12:16:00,STOCK_3666,1.975
12:16:00,STOCK_4427,2.075
12:16:00,STOCK_4381,2.275
12:16:00,STOCK_3683,2.525
12:16:00,STOCK_3887,2.825
12:16:00,STOCK_4917,3.275
12:16:00,STOCK_5265,3.975
12:16:00,STOCK_4310,4.824999999999999
12:16:00,STOCK_3130,6.1
12:16:00,STOCK_3584,7.725
12:16:00,STOCK_5150,10.75
12:16:00,STOCK_3228,15.7
12:16:00,STOCK_3896,24.775
12:16:00,STOCK_4890,41.1
12:16:00,STOCK_5050,68.525
12:16:00,STOCK_4154,112.9
12:16:00,STOCK_4949,175.95
12:16:00,STOCK_4783,253.4
12:16:00,STOCK_3870,340.925
12:16:00,STOCK_3177,433.5
12:16:00,STOCK_3439,529.025
12:16:00,STOCK_5282,626.675
12:16:00,STOCK_5440,725.125
12:16:00,STOCK_4144,824.8499999999999
12:16:00,STOCK_4781,924.075
12:16:00,STOCK_3954,1023.125
12:16:00,STOCK_4060,1124.775
12:16:00,STOCK_4993,1223.7
12:16:00,STOCK_4450,1324.375
12:16:00,STOCK_3138,1439.375
12:16:00,STOCK_5651,1522.225
12:16:00,STOCK_5998,1645.3
12:16:00,STOCK_4198,1745.4250000000002
12:17:00,STOCK_5559,2196.2
12:17:00,STOCK_3848,2094.8
12:17:00,STOCK_3940,1998.375
12:17:00,STOCK_3643,1896.075
12:17:00,STOCK_3447,1794.425
12:17:00,STOCK_5461,1696.4
12:17:00,STOCK_4580,1595.65
12:17:00,STOCK_3140,1496.475
12:17:00,STOCK_3337,1395.75
12:17:00,STOCK_4688,1296.075
12:17:00,STOCK_5047,1197.25
12:17:00,STOCK_4063,1097.325
12:17:00,STOCK_3311,997.925
12:17:00,STOCK_5769,898.75
12:17:00,STOCK_3365,798.875
12:17:00,STOCK_4127,699.75
12:17:00,STOCK_4699,602.0
12:17:00,STOCK_4441,504.225
12:17:00,STOCK_4989,408.925
12:17:00,STOCK_3415,317.175
12:17:00,STOCK_3979,231.925
12:17:00,STOCK_3824,157.25
12:17:00,STOCK_5628,99.075
12:17:00,STOCK_3561,59.525000000000006
12:17:00,STOCK_5226,34.75
12:17:00,STOCK_4548,20.4
12:17:00,STOCK_4487,11.55
12:17:00,STOCK_5904,6.8
12:17:00,STOCK_5498,4.375
12:17:00,STOCK_3245,2.925
12:17:00,STOCK_4771,2.275
12:17:00,STOCK_4583,1.775
12:17:00,STOCK_4073,1.475
12:17:00,STOCK_5151,1.1749999999999998
12:17:00,STOCK_4137,1.0750000000000002
12:17:00,STOCK_4935,1.0750000000000002
12:17:00,STOCK_4731,0.925
12:17:00,STOCK_4146,1.025
12:17:00,STOCK_3401,0.95
12:17:00,STOCK_3682,0.875
12:17:00,STOCK_6061,1.525
12:17:00,STOCK_4239,1.475
12:17:00,STOCK_6078,1.625
12:17:00,STOCK_4518,1.625
12:17:00,STOCK_3213,1.6749999999999998
12:17:00,STOCK_3660,1.775
12:17:00,STOCK_5375,1.6749999999999998
12:17:00,STOCK_3666,1.925
12:17:00,STOCK_4427,2.075
12:17:00,STOCK_4381,2.275
12:17:00,STOCK_3683,2.575
12:17:00,STOCK_3887,2.875
12:17:00,STOCK_4917,3.275
12:17:00,STOCK_5265,3.925
12:17:00,STOCK_4310,4.675000000000001
12:17:00,STOCK_3130,5.824999999999999
12:17:00,STOCK_3584,7.324999999999999
12:17:00,STOCK_5150,9.925
12:17:00,STOCK_3228,14.375
12:17:00,STOCK_3896,22.35
12:17:00,STOCK_4890,37.225
12:17:00,STOCK_5050,62.6
12:17:00,STOCK_4154,104.375
12:17:00,STOCK_4949,164.75
12:17:00,STOCK_4783,240.525
12:17:00,STOCK_3870,326.35
12:17:00,STOCK_3177,417.175
12:17:00,STOCK_3439,512.2249999999999
12:17:00,STOCK_5282,609.65
12:17:00,STOCK_5440,708.0999999999999
12:17:00,STOCK_4144,807.275
12:17:00,STOCK_4781,906.575
12:17:00,STOCK_3954,1005.525
12:17:00,STOCK_4060,1106.8
12:17:00,STOCK_4993,1206.8000000000002
12:17:00,STOCK_4450,1306.575
12:17:00,STOCK_3138,1434.475
12:17:00,STOCK_5651,1530.125
12:17:00,STOCK_5998,1630.675
12:17:00,STOCK_4198,1718.85
12:18:00,STOCK_5559,2200.725
12:18:00,STOCK_3848,2099.95
12:18:00,STOCK_3940,2008.85
12:18:00,STOCK_3643,1900.875
12:18:00,STOCK_3447,1801.1
12:18:00,STOCK_5461,1701.0
12:18:00,STOCK_4580,1600.275
12:18:00,STOCK_3140,1501.0
12:18:00,STOCK_3337,1399.975
12:18:00,STOCK_4688,1301.0
12:18:00,STOCK_5047,1201.65
12:18:00,STOCK_4063,1101.6750000000002
12:18:00,STOCK_3311,1002.325
12:18:00,STOCK_5769,902.9
12:18:00,STOCK_3365,803.65
12:18:00,STOCK_4127,705.0
12:18:00,STOCK_4699,606.4
12:18:00,STOCK_4441,508.7
12:18:00,STOCK_4989,413.7
12:18:00,STOCK_3415,321.4
12:18:00,STOCK_3979,235.925
12:18:00,STOCK_3824,160.775
12:18:00,STOCK_5628,101.9
12:18:00,STOCK_3561,61.85
12:18:00,STOCK_5226,36.275
12:18:00,STOCK_4548,21.65
12:18:00,STOCK_4487,12.425
12:18:00,STOCK_5904,7.375
12:18:00,STOCK_5498,4.625
12:18:00,STOCK_3245,3.025
12:18:00,STOCK_4771,2.325
12:18:00,STOCK_4583,1.775
12:18:00,STOCK_4073,1.475
12:18:00,STOCK_5151,1.1749999999999998
12:18:00,STOCK_4137,1.025
12:18:00,STOCK_4935,1.025
12:18:00,STOCK_4731,0.975
12:18:00,STOCK_4146,0.925
12:18:00,STOCK_3401,0.925
12:18:00,STOCK_3682,0.875
12:18:00,STOCK_6061,1.525
12:18:00,STOCK_4239,1.525
12:18:00,STOCK_6078,1.625
12:18:00,STOCK_4518,1.625
12:18:00,STOCK_3213,1.6749999999999998
12:18:00,STOCK_3660,1.775
12:18:00,STOCK_5375,1.725
12:18:00,STOCK_3666,1.925
12:18:00,STOCK_4427,2.025
12:18:00,STOCK_4381,2.225
12:18:00,STOCK_3683,2.475
12:18:00,STOCK_3887,2.825
12:18:00,STOCK_4917,3.175
12:18:00,STOCK_5265,3.775
12:18:00,STOCK_4310,4.574999999999999
12:18:00,STOCK_3130,5.625
12:18:00,STOCK_3584,7.074999999999999
12:18:00,STOCK_5150,9.625
12:18:00,STOCK_3228,13.975
12:18:00,STOCK_3896,21.825000000000003
12:18:00,STOCK_4890,36.7
12:18:00,STOCK_5050,61.650000000000006
12:18:00,STOCK_4154,102.8
12:18:00,STOCK_4949,162.64999999999998
12:18:00,STOCK_4783,237.5
12:18:00,STOCK_3870,322.875
12:18:00,STOCK_3177,413.6
12:18:00,STOCK_3439,508.025
12:18:00,STOCK_5282,605.125
12:18:00,STOCK_5440,703.875
12:18:00,STOCK_4144,802.85
12:18:00,STOCK_4781,901.95
12:18:00,STOCK_3954,1001.425
12:18:00,STOCK_4060,1102.1
12:18:00,STOCK_4993,1202.025
12:18:00,STOCK_4450,1302.7
12:18:00,STOCK_3138,1432.375
12:18:00,STOCK_5651,1518.825
12:18:00,STOCK_5998,1618.425
12:18:00,STOCK_4198,1716.475
12:19:00,STOCK_5559,2195.75
12:19:00,STOCK_3848,2094.8
12:19:00,STOCK_3940,1996.025
12:19:00,STOCK_3643,1897.325
12:19:00,STOCK_3447,1794.1
12:19:00,STOCK_5461,1695.825
12:19:00,STOCK_4580,1595.4
12:19:00,STOCK_3140,1496.05
12:19:00,STOCK_3337,1395.225
12:19:00,STOCK_4688,1295.4499999999998
12:19:00,STOCK_5047,1196.175
12:19:00,STOCK_4063,1096.05
12:19:00,STOCK_3311,996.975
12:19:00,STOCK_5769,897.6
12:19:00,STOCK_3365,797.825
12:19:00,STOCK_4127,699.55
12:19:00,STOCK_4699,600.8
12:19:00,STOCK_4441,502.925
12:19:00,STOCK_4989,407.975
12:19:00,STOCK_3415,315.875
12:19:00,STOCK_3979,230.775
12:19:00,STOCK_3824,156.47500000000002
12:19:00,STOCK_5628,98.525
12:19:00,STOCK_3561,59.625
12:19:00,STOCK_5226,34.925
12:19:00,STOCK_4548,20.975
12:19:00,STOCK_4487,12.075
12:19:00,STOCK_5904,7.275
12:19:00,STOCK_5498,4.625
12:19:00,STOCK_3245,3.075
12:19:00,STOCK_4771,2.325
12:19:00,STOCK_4583,1.725
12:19:00,STOCK_4073,1.4249999999999998
12:19:00,STOCK_5151,1.125
12:19:00,STOCK_4137,0.975
12:19:00,STOCK_4935,1.025
12:19:00,STOCK_4731,0.975
12:19:00,STOCK_4146,0.925
12:19:00,STOCK_3401,0.975
12:19:00,STOCK_3682,0.875
12:19:00,STOCK_6061,1.525
12:19:00,STOCK_4239,1.475
12:19:00,STOCK_6078,1.5750000000000002
12:19:00,STOCK_4518,1.5750000000000002
12:19:00,STOCK_3213,1.65
12:19:00,STOCK_3660,1.725
12:19:00,STOCK_5375,1.625
12:19:00,STOCK_3666,1.825
12:19:00,STOCK_4427,1.875
12:19:00,STOCK_4381,2.125
12:19:00,STOCK_3683,2.325
12:19:00,STOCK_3887,2.625
